country,code,dates,rate,Gender,Country Name,Country Code,Date,Rates
Africa Eastern and Southern,AFE,2004.0,56.5084190368652,Female,,,,
Africa Western and Central,AFW,2004.0,40.1081504821777,Female,,,,
Arab World,ARB,2004.0,59.6798782348633,Female,,,,
Brazil,BRA,2004.0,89.0,Female,,,,
Colombia,COL,2004.0,93.0,Female,,,,
Caribbean small states,CSS,2004.0,91.6056594848633,Female,,,,
East Asia & Pacific (excluding high income),EAP,2004.0,88.4117202758789,Female,,,,
Early-demographic dividend,EAR,2004.0,62.5539398193359,Female,,,,
East Asia & Pacific,EAS,2004.0,88.2631378173828,Female,,,,
Europe & Central Asia (excluding high income),ECA,2004.0,93.2535934448242,Female,,,,
Europe & Central Asia,ECS,2004.0,96.0554504394531,Female,,,,
Spain,ESP,2004.0,96.0,Female,,,,
Ethiopia,ETH,2004.0,22.7999992370605,Female,,,,
Fragile and conflict affected situations,FCS,2004.0,55.0578117370605,Female,,,,
Heavily indebted poor countries (HIPC),HPC,2004.0,43.5509185791016,Female,,,,
IBRD only,IBD,2004.0,79.0157775878906,Female,,,,
IDA & IBRD total,IBT,2004.0,73.3681869506836,Female,,,,
IDA total,IDA,2004.0,49.4048004150391,Female,,,,
IDA blend,IDB,2004.0,49.8862686157227,Female,,,,
Indonesia,IDN,2004.0,87.0,Female,,,,
IDA only,IDX,2004.0,49.1680717468262,Female,,,,
Cambodia,KHM,2004.0,64.0,Female,,,,
Latin America & Caribbean (excluding high income),LAC,2004.0,89.1201324462891,Female,,,,
Latin America & Caribbean,LCN,2004.0,89.6518402099609,Female,,,,
Least developed countries: UN classification,LDC,2004.0,45.6014518737793,Female,,,,
Low income,LIC,2004.0,43.166088104248,Female,,,,
Lower middle income,LMC,2004.0,55.9456596374512,Female,,,,
Low & middle income,LMY,2004.0,72.9883499145508,Female,,,,
Late-demographic dividend,LTE,2004.0,89.8139038085938,Female,,,,
Morocco,MAR,2004.0,40.0,Female,,,,
Middle East & North Africa,MEA,2004.0,65.0543594360352,Female,,,,
Mexico,MEX,2004.0,90.0,Female,,,,
Middle income,MIC,2004.0,75.0654373168945,Female,,,,
Middle East & North Africa (excluding high income),MNA,2004.0,63.151611328125,Female,,,,
North America,NAC,2004.0,98.5586700439453,Female,,,,
Other small states,OSS,2004.0,77.8532333374023,Female,,,,
Peru,PER,2004.0,82.0,Female,,,,
Pre-demographic dividend,PRE,2004.0,47.5103492736816,Female,,,,
West Bank and Gaza,PSE,2004.0,89.0,Female,,,,
Qatar,QAT,2004.0,89.0,Female,,,,
South Asia,SAS,2004.0,48.8937492370605,Female,,,,
Saudi Arabia,SAU,2004.0,76.0,Female,,,,
Sierra Leone,SLE,2004.0,24.0,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,2004.0,49.977668762207,Female,,,,
Sub-Saharan Africa,SSF,2004.0,49.983959197998,Female,,,,
Small states,SST,2004.0,81.3821563720703,Female,,,,
Suriname,SUR,2004.0,87.0,Female,,,,
Syrian Arab Republic,SYR,2004.0,74.0,Female,,,,
Chad,TCD,2004.0,18.0,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2004.0,88.2556915283203,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2004.0,96.2853469848633,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004.0,89.3830032348633,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,2004.0,62.9054489135742,Female,,,,
South Asia (IDA & IBRD),TSA,2004.0,48.8937492370605,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004.0,49.983959197998,Female,,,,
Tunisia,TUN,2004.0,65.0,Female,,,,
Turkiye,TUR,2004.0,80.0,Female,,,,
Upper middle income,UMC,2004.0,88.0634384155273,Female,,,,
Vanuatu,VUT,2004.0,76.1999969482422,Female,,,,
World,WLD,2004.0,77.4225311279297,Female,,,,
"Yemen, Rep.",YEM,2004.0,35.0,Female,,,,
Africa Eastern and Southern,AFE,2005.0,56.0260696411133,Female,,,,
Africa Western and Central,AFW,2005.0,40.3692092895508,Female,,,,
Arab World,ARB,2005.0,60.4492301940918,Female,,,,
United Arab Emirates,ARE,2005.0,91.0,Female,,,,
Burkina Faso,BFA,2005.0,17.0,Female,,,,
Bhutan,BTN,2005.0,39.0,Female,,,,
"Congo, Rep.",COG,2005.0,67.0,Female,,,,
Colombia,COL,2005.0,93.0,Female,,,,
Caribbean small states,CSS,2005.0,91.8345413208008,Female,,,,
East Asia & Pacific (excluding high income),EAP,2005.0,88.8684463500977,Female,,,,
Early-demographic dividend,EAR,2005.0,62.1905899047852,Female,,,,
East Asia & Pacific,EAS,2005.0,88.7313995361328,Female,,,,
Europe & Central Asia (excluding high income),ECA,2005.0,93.589973449707,Female,,,,
Europe & Central Asia,ECS,2005.0,96.1941070556641,Female,,,,
"Egypt, Arab Rep.",EGY,2005.0,56.0,Female,,,,
Spain,ESP,2005.0,97.0,Female,,,,
Ethiopia,ETH,2005.0,17.9771995544434,Female,,,,
Fragile and conflict affected situations,FCS,2005.0,55.3965110778809,Female,,,,
Heavily indebted poor countries (HIPC),HPC,2005.0,43.935230255127,Female,,,,
IBRD only,IBD,2005.0,78.85205078125,Female,,,,
IDA & IBRD total,IBT,2005.0,73.2476501464844,Female,,,,
IDA total,IDA,2005.0,49.6843490600586,Female,,,,
IDA blend,IDB,2005.0,49.5476112365723,Female,,,,
IDA only,IDX,2005.0,49.7515983581543,Female,,,,
"Iran, Islamic Rep.",IRN,2005.0,77.0,Female,,,,
Jordan,JOR,2005.0,87.0,Female,,,,
Kuwait,KWT,2005.0,91.0,Female,,,,
Latin America & Caribbean (excluding high income),LAC,2005.0,88.7517395019531,Female,,,,
Lao PDR,LAO,2005.0,63.0,Female,,,,
Latin America & Caribbean,LCN,2005.0,89.3398666381836,Female,,,,
Least developed countries: UN classification,LDC,2005.0,46.1992492675781,Female,,,,
Low income,LIC,2005.0,43.6273498535156,Female,,,,
Lower middle income,LMC,2005.0,55.3785095214844,Female,,,,
Low & middle income,LMY,2005.0,72.8681564331055,Female,,,,
Late-demographic dividend,LTE,2005.0,90.1844787597656,Female,,,,
Madagascar,MDG,2005.0,55.0,Female,,,,
Middle East & North Africa,MEA,2005.0,65.9251022338867,Female,,,,
Mexico,MEX,2005.0,90.0,Female,,,,
Middle income,MIC,2005.0,74.9259796142578,Female,,,,
Malta,MLT,2005.0,94.0,Female,,,,
Middle East & North Africa (excluding high income),MNA,2005.0,64.0413208007812,Female,,,,
North America,NAC,2005.0,98.5711898803711,Female,,,,
Niger,NER,2005.0,15.0,Female,,,,
Nicaragua,NIC,2005.0,78.0,Female,,,,
Other small states,OSS,2005.0,78.4730529785156,Female,,,,
Pakistan,PAK,2005.0,35.0,Female,,,,
Peru,PER,2005.0,82.0,Female,,,,
Pre-demographic dividend,PRE,2005.0,47.199089050293,Female,,,,
South Asia,SAS,2005.0,48.0866203308105,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,2005.0,49.7925186157227,Female,,,,
Sub-Saharan Africa,SSF,2005.0,49.7987899780273,Female,,,,
Small states,SST,2005.0,81.8629684448242,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2005.0,88.7195892333984,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2005.0,96.4536666870117,Female,,,,
Thailand,THA,2005.0,92.0,Female,,,,
Turkmenistan,TKM,2005.0,99.1999969482422,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005.0,89.0618286132812,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,2005.0,63.7964782714844,Female,,,,
South Asia (IDA & IBRD),TSA,2005.0,48.0866203308105,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2005.0,49.7987899780273,Female,,,,
Turkiye,TUR,2005.0,81.0,Female,,,,
Upper middle income,UMC,2005.0,88.3706893920898,Female,,,,
World,WLD,2005.0,77.3224792480469,Female,,,,
Africa Eastern and Southern,AFE,2006.0,54.0479316711426,Female,,,,
Africa Western and Central,AFW,2006.0,41.2950096130371,Female,,,,
Arab World,ARB,2006.0,59.2362213134766,Female,,,,
Benin,BEN,2006.0,18.4429092407227,Female,,,,
Burkina Faso,BFA,2006.0,16.0,Female,,,,
Brazil,BRA,2006.0,90.0,Female,,,,
Colombia,COL,2006.0,92.0,Female,,,,
Caribbean small states,CSS,2006.0,91.9608383178711,Female,,,,
Algeria,DZA,2006.0,64.0,Female,,,,
East Asia & Pacific (excluding high income),EAP,2006.0,89.3567199707031,Female,,,,
Early-demographic dividend,EAR,2006.0,62.5313491821289,Female,,,,
East Asia & Pacific,EAS,2006.0,89.2144317626953,Female,,,,
Europe & Central Asia (excluding high income),ECA,2006.0,93.4516372680664,Female,,,,
Europe & Central Asia,ECS,2006.0,96.2796478271484,Female,,,,
"Egypt, Arab Rep.",EGY,2006.0,58.0,Female,,,,
Spain,ESP,2006.0,97.0,Female,,,,
Fragile and conflict affected situations,FCS,2006.0,54.1495399475098,Female,,,,
Heavily indebted poor countries (HIPC),HPC,2006.0,42.3223686218262,Female,,,,
Haiti,HTI,2006.0,44.5994491577148,Female,,,,
IBRD only,IBD,2006.0,79.3115768432617,Female,,,,
IDA & IBRD total,IBT,2006.0,73.3795013427734,Female,,,,
IDA total,IDA,2006.0,48.6713600158691,Female,,,,
IDA blend,IDB,2006.0,50.4376602172852,Female,,,,
Indonesia,IDN,2006.0,89.0,Female,,,,
IDA only,IDX,2006.0,47.8036994934082,Female,,,,
India,IND,2006.0,51.0,Female,,,,
"Iran, Islamic Rep.",IRN,2006.0,77.0,Female,,,,
Kuwait,KWT,2006.0,91.0,Female,,,,
Latin America & Caribbean (excluding high income),LAC,2006.0,88.9044570922852,Female,,,,
Latin America & Caribbean,LCN,2006.0,89.5406265258789,Female,,,,
Least developed countries: UN classification,LDC,2006.0,44.0000114440918,Female,,,,
Low income,LIC,2006.0,41.7581901550293,Female,,,,
Sri Lanka,LKA,2006.0,89.0,Female,,,,
Lower middle income,LMC,2006.0,55.7310485839844,Female,,,,
Low & middle income,LMY,2006.0,72.9990997314453,Female,,,,
Late-demographic dividend,LTE,2006.0,90.5514984130859,Female,,,,
"Macao SAR, China",MAC,2006.0,91.0,Female,,,,
Maldives,MDV,2006.0,98.0,Female,,,,
Middle East & North Africa,MEA,2006.0,65.7394027709961,Female,,,,
Mexico,MEX,2006.0,90.0,Female,,,,
Middle income,MIC,2006.0,75.2248229980469,Female,,,,
Mali,MLI,2006.0,18.0,Female,,,,
Middle East & North Africa (excluding high income),MNA,2006.0,63.6839408874512,Female,,,,
North America,NAC,2006.0,98.5914535522461,Female,,,,
New Caledonia,NCL,2006.0,96.9000015258789,Female,,,,
Nigeria,NGA,2006.0,64.0,Female,,,,
Other small states,OSS,2006.0,78.1866073608398,Female,,,,
Pakistan,PAK,2006.0,40.0,Female,,,,
Peru,PER,2006.0,83.0,Female,,,,
Pre-demographic dividend,PRE,2006.0,46.1156311035156,Female,,,,
West Bank and Gaza,PSE,2006.0,90.0,Female,,,,
South Asia,SAS,2006.0,48.6133499145508,Female,,,,
Senegal,SEN,2006.0,33.0,Female,,,,
El Salvador,SLV,2006.0,81.0,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,2006.0,48.9709815979004,Female,,,,
Sub-Saharan Africa,SSF,2006.0,48.9773406982422,Female,,,,
Small states,SST,2006.0,81.6776885986328,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2006.0,89.2154083251953,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2006.0,96.3966369628906,Female,,,,
Togo,TGO,2006.0,44.0,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006.0,89.2715835571289,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,2006.0,63.4260406494141,Female,,,,
Tonga,TON,2006.0,99.0,Female,,,,
South Asia (IDA & IBRD),TSA,2006.0,48.6133499145508,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2006.0,48.9773406982422,Female,,,,
Turkiye,TUR,2006.0,80.0,Female,,,,
Uganda,UGA,2006.0,62.0,Female,,,,
Upper middle income,UMC,2006.0,88.7621612548828,Female,,,,
Uruguay,URY,2006.0,98.0,Female,,,,
World,WLD,2006.0,77.4337387084961,Female,,,,
Africa Eastern and Southern,AFE,2007.0,55.2990112304688,Female,,,,
Africa Western and Central,AFW,2007.0,39.923210144043,Female,,,,
Arab World,ARB,2007.0,60.2265815734863,Female,,,,
Azerbaijan,AZE,2007.0,99.0,Female,,,,
Burkina Faso,BFA,2007.0,21.0,Female,,,,
Bangladesh,BGD,2007.0,43.7408485412598,Female,,,,
Bolivia,BOL,2007.0,86.0,Female,,,,
Brazil,BRA,2007.0,90.0,Female,,,,
Cameroon,CMR,2007.0,63.0,Female,,,,
"Congo, Dem. Rep.",COD,2007.0,46.1042518615723,Female,,,,
Colombia,COL,2007.0,93.0,Female,,,,
Caribbean small states,CSS,2007.0,92.5783996582031,Female,,,,
Cayman Islands,CYM,2007.0,99.0,Female,,,,
Dominican Republic,DOM,2007.0,88.0,Female,,,,
East Asia & Pacific (excluding high income),EAP,2007.0,91.0501403808594,Female,,,,
Early-demographic dividend,EAR,2007.0,63.827880859375,Female,,,,
East Asia & Pacific,EAS,2007.0,90.8036575317383,Female,,,,
Europe & Central Asia (excluding high income),ECA,2007.0,93.7175064086914,Female,,,,
Europe & Central Asia,ECS,2007.0,96.3991165161133,Female,,,,
Ecuador,ECU,2007.0,91.0,Female,,,,
Spain,ESP,2007.0,97.0,Female,,,,
Ethiopia,ETH,2007.0,29.0,Female,,,,
Fragile and conflict affected situations,FCS,2007.0,54.2341003417969,Female,,,,
Honduras,HND,2007.0,83.0,Female,,,,
Heavily indebted poor countries (HIPC),HPC,2007.0,43.9621696472168,Female,,,,
IBRD only,IBD,2007.0,80.5228118896484,Female,,,,
IDA & IBRD total,IBT,2007.0,74.4173965454102,Female,,,,
IDA total,IDA,2007.0,49.2826690673828,Female,,,,
IDA blend,IDB,2007.0,49.5793800354004,Female,,,,
IDA only,IDX,2007.0,49.1370086669922,Female,,,,
Jordan,JOR,2007.0,89.0,Female,,,,
Kenya,KEN,2007.0,66.8631210327148,Female,,,,
Kuwait,KWT,2007.0,92.0,Female,,,,
Latin America & Caribbean (excluding high income),LAC,2007.0,90.122673034668,Female,,,,
Lebanon,LBN,2007.0,86.0,Female,,,,
Liberia,LBR,2007.0,27.0349102020264,Female,,,,
Latin America & Caribbean,LCN,2007.0,90.7268676757812,Female,,,,
Least developed countries: UN classification,LDC,2007.0,45.2425689697266,Female,,,,
Low income,LIC,2007.0,43.2131690979004,Female,,,,
Lower middle income,LMC,2007.0,56.5589790344238,Female,,,,
Low & middle income,LMY,2007.0,74.0482177734375,Female,,,,
Late-demographic dividend,LTE,2007.0,91.9520797729492,Female,,,,
Middle East & North Africa,MEA,2007.0,66.6721496582031,Female,,,,
Mexico,MEX,2007.0,91.0,Female,,,,
Middle income,MIC,2007.0,76.2801895141602,Female,,,,
Middle East & North Africa (excluding high income),MNA,2007.0,64.5603485107422,Female,,,,
Mauritania,MRT,2007.0,35.3484306335449,Female,,,,
North America,NAC,2007.0,98.6036987304688,Female,,,,
Namibia,NAM,2007.0,78.3509826660156,Female,,,,
Other small states,OSS,2007.0,77.7889099121094,Female,,,,
Pakistan,PAK,2007.0,38.0,Female,,,,
Peru,PER,2007.0,85.0,Female,,,,
Pre-demographic dividend,PRE,2007.0,45.3380317687988,Female,,,,
Paraguay,PRY,2007.0,93.0,Female,,,,
West Bank and Gaza,PSE,2007.0,90.0,Female,,,,
Qatar,QAT,2007.0,90.0,Female,,,,
South Asia,SAS,2007.0,49.7670516967773,Female,,,,
El Salvador,SLV,2007.0,80.0,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,2007.0,49.1843681335449,Female,,,,
Sub-Saharan Africa,SSF,2007.0,49.1906585693359,Female,,,,
Small states,SST,2007.0,81.521598815918,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2007.0,90.9317398071289,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2007.0,96.5292510986328,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2007.0,90.4984893798828,Female,,,,
Timor-Leste,TLS,2007.0,43.0,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,2007.0,64.304573059082,Female,,,,
South Asia (IDA & IBRD),TSA,2007.0,49.7670516967773,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2007.0,49.1906585693359,Female,,,,
Tunisia,TUN,2007.0,69.0,Female,,,,
Turkiye,TUR,2007.0,81.0,Female,,,,
Upper middle income,UMC,2007.0,90.2290878295898,Female,,,,
Uruguay,URY,2007.0,98.0,Female,,,,
"Venezuela, RB",VEN,2007.0,95.0,Female,,,,
World,WLD,2007.0,78.2909088134766,Female,,,,
South Africa,ZAF,2007.0,87.0,Female,,,,
Zambia,ZMB,2007.0,51.7869682312012,Female,,,,
Africa Eastern and Southern,AFE,2008.0,55.5741996765137,Female,,,,
Africa Western and Central,AFW,2008.0,40.5154495239258,Female,,,,
Albania,ALB,2008.0,95.0,Female,,,,
Arab World,ARB,2008.0,61.5108299255371,Female,,,,
Burundi,BDI,2008.0,43.0,Female,,,,
Bolivia,BOL,2008.0,87.0,Female,,,,
Brazil,BRA,2008.0,90.0,Female,,,,
Colombia,COL,2008.0,93.0,Female,,,,
Caribbean small states,CSS,2008.0,92.7727432250977,Female,,,,
Algeria,DZA,2008.0,68.0,Female,,,,
East Asia & Pacific (excluding high income),EAP,2008.0,91.4657516479492,Female,,,,
Early-demographic dividend,EAR,2008.0,64.9086380004883,Female,,,,
East Asia & Pacific,EAS,2008.0,91.2227935791016,Female,,,,
Europe & Central Asia (excluding high income),ECA,2008.0,93.9079513549805,Female,,,,
Europe & Central Asia,ECS,2008.0,96.5767211914062,Female,,,,
Ecuador,ECU,2008.0,91.0,Female,,,,
Eritrea,ERI,2008.0,55.0,Female,,,,
Spain,ESP,2008.0,97.0,Female,,,,
Fragile and conflict affected situations,FCS,2008.0,54.7046394348145,Female,,,,
Heavily indebted poor countries (HIPC),HPC,2008.0,44.3913993835449,Female,,,,
IBRD only,IBD,2008.0,81.1361999511719,Female,,,,
IDA & IBRD total,IBT,2008.0,74.9826736450195,Female,,,,
IDA total,IDA,2008.0,49.9463500976562,Female,,,,
IDA blend,IDB,2008.0,50.522289276123,Female,,,,
Indonesia,IDN,2008.0,89.0,Female,,,,
IDA only,IDX,2008.0,49.6634902954102,Female,,,,
"Iran, Islamic Rep.",IRN,2008.0,78.0,Female,,,,
Cambodia,KHM,2008.0,70.0,Female,,,,
"Korea, Rep.",KOR,2008.0,98.0,Female,,,,
Kuwait,KWT,2008.0,92.0,Female,,,,
Latin America & Caribbean (excluding high income),LAC,2008.0,90.4724197387695,Female,,,,
Latin America & Caribbean,LCN,2008.0,91.0545196533203,Female,,,,
Least developed countries: UN classification,LDC,2008.0,45.7178916931152,Female,,,,
Low income,LIC,2008.0,44.2454490661621,Female,,,,
Sri Lanka,LKA,2008.0,89.0,Female,,,,
Lower middle income,LMC,2008.0,57.391529083252,Female,,,,
Low & middle income,LMY,2008.0,74.6257934570312,Female,,,,
Late-demographic dividend,LTE,2008.0,92.2506713867188,Female,,,,
Morocco,MAR,2008.0,43.0,Female,,,,
Middle East & North Africa,MEA,2008.0,68.9289321899414,Female,,,,
Mexico,MEX,2008.0,91.0,Female,,,,
Middle income,MIC,2008.0,76.8558120727539,Female,,,,
Middle East & North Africa (excluding high income),MNA,2008.0,66.9091873168945,Female,,,,
North America,NAC,2008.0,98.6305313110352,Female,,,,
Nigeria,NGA,2008.0,41.3867607116699,Female,,,,
Oman,OMN,2008.0,81.0,Female,,,,
Other small states,OSS,2008.0,78.5494918823242,Female,,,,
Pakistan,PAK,2008.0,40.0,Female,,,,
Philippines,PHL,2008.0,96.0,Female,,,,
Pre-demographic dividend,PRE,2008.0,45.7337188720703,Female,,,,
"Korea, Dem. People's Rep.",PRK,2008.0,100.0,Female,,,,
Paraguay,PRY,2008.0,92.0,Female,,,,
West Bank and Gaza,PSE,2008.0,91.0,Female,,,,
Qatar,QAT,2008.0,93.0,Female,,,,
South Asia,SAS,2008.0,50.9046401977539,Female,,,,
Sudan,SDN,2008.0,47.0,Female,,,,
El Salvador,SLV,2008.0,81.0,Female,,,,
Sub-Saharan Africa (excluding high income),SSA,2008.0,49.5908393859863,Female,,,,
South Sudan,SSD,2008.0,19.0,Female,,,,
Sub-Saharan Africa,SSF,2008.0,49.5970001220703,Female,,,,
Small states,SST,2008.0,82.0863723754883,Female,,,,
Sao Tome and Principe,STP,2008.0,60.0830307006836,Female,,,,
Suriname,SUR,2008.0,94.0,Female,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,2008.0,91.3531494140625,Female,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2008.0,96.6995086669922,Female,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2008.0,90.8379669189453,Female,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,2008.0,66.6686477661133,Female,,,,
South Asia (IDA & IBRD),TSA,2008.0,50.9046401977539,Female,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2008.0,49.5970001220703,Female,,,,
Tunisia,TUN,2008.0,69.0,Female,,,,
Upper middle income,UMC,2008.0,90.7956695556641,Female,,,,
Uruguay,URY,2008.0,98.0,Female,,,,
World,WLD,2008.0,78.7642364501953,Female,,,,
Africa Eastern and Southern,AFE,2009.0,56.4384613037109,Female,,,,
Africa Western and Central,AFW,2009.0,40.5085792541504,Female,,,,
Arab World,ARB,2009.0,60.0424995422363,Female,,,,
Azerbaijan,AZE,2009.0,100.0,Female,,,,
Belarus,BLR,2009.0,99.0,Female,,,,
Bolivia,BOL,2009.0,87.0,Female,,,,
Brazil,BRA,2009.0,90.0,Female,,,,
Colombia,COL,2009.0,93.0,Female,,,,
East Asia & Pacific (excluding high income),EAP,2009.0,91.9042816162109,Female,,,,
Early-demographic dividend,EAR,2009.0,65.8659591674805,Female,,,,
East Asia & Pacific,EAS,2009.0,91.6461029052734,Female,,,,
Europe & Central Asia (excluding high income),ECA,2009.0,95.3482513427734,Female,,,,
Europe & Central Asia,ECS,2009.0,96.9983291625977,Female,,,,
Ecuador,ECU,2009.0,91.0,Female,,,,
Spain,ESP,2009.0,97.0,Female,,,,
Fragile and conflict affected situations,FCS,2009.0,53.8899688720703,Female,,,,
Greece,GRC,2009.0,92.0,Female,,,,
Guyana,GUY,2009.0,87.2519836425781,Female,,,,
Heavily indebted poor countries (HIPC),HPC,2009.0,44.6898498535156,Female,,,,
IBRD only,IBD,2009.0,81.5836868286133,Female,,,,
IDA & IBRD total,IBT,2009.0,75.3708801269531,Female,,,,
IDA total,IDA,2009.0,50.3816184997559,Female,,,,
IDA blend,IDB,2009.0,51.3270797729492,Female,,,,
Indonesia,IDN,2009.0,90.0,Female,,,,
IDA only,IDX,2009.0,49.9167289733887,Female,,,,
Kazakhstan,KAZ,2009.0,100.0,Female,,,,
Kyrgyz Republic,KGZ,2009.0,99.0,Female,,,,
Cambodia,KHM,2009.0,69.0,Female,,,,
Latin America & Caribbean (excluding high income),LAC,2009.0,90.7022476196289,Female,,,,
