country,code,dates,rate,Gender
Late-demographic dividend,LTE,2017,94.6338882446289,Female
Maldives,MDV,2017,94.9146194458008,Female
Middle East & North Africa,MEA,2017,71.6356735229492,Female
Mexico,MEX,2017,94.0,Female
Middle income,MIC,2017,81.5136032104492,Female
Middle East & North Africa (excluding high income),MNA,2017,68.9960327148438,Female
Mozambique,MOZ,2017,50.0,Female
Malaysia,MYS,2017,94.0,Female
North America,NAC,2017,98.7181015014648,Female
Oman,OMN,2017,92.0,Female
Other small states,OSS,2017,81.7024688720703,Female
Pakistan,PAK,2017,46.0,Female
Peru,PER,2017,91.0,Female
Papua New Guinea,PNG,2017,61.5507888793945,Female
Pre-demographic dividend,PRE,2017,53.9563407897949,Female
Puerto Rico,PRI,2017,92.0,Female
West Bank and Gaza,PSE,2017,95.0,Female
South Asia,SAS,2017,62.9833908081055,Female
Saudi Arabia,SAU,2017,93.0,Female
Senegal,SEN,2017,40.0,Female
Singapore,SGP,2017,96.0,Female
Sierra Leone,SLE,2017,36.2379913330078,Female
El Salvador,SLV,2017,87.0,Female
Sub-Saharan Africa (excluding high income),SSA,2017,58.1956787109375,Female
Sub-Saharan Africa,SSF,2017,58.2002601623535,Female
Small states,SST,2017,84.1823196411133,Female
East Asia & Pacific (IDA & IBRD countries),TEA,2017,93.7109069824219,Female
Europe & Central Asia (IDA & IBRD countries),TEC,2017,98.6860198974609,Female
Tajikistan,TJK,2017,94.6219482421875,Female
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,93.3761215209961,Female
Middle East & North Africa (IDA & IBRD countries),TMN,2017,68.7119827270508,Female
South Asia (IDA & IBRD),TSA,2017,62.9833908081055,Female
Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,58.2002601623535,Female
Turkiye,TUR,2017,93.0,Female
Upper middle income,UMC,2017,93.0594863891602,Female
Uruguay,URY,2017,99.0,Female
World,WLD,2017,82.5223083496094,Female
South Africa,ZAF,2017,86.0,Female
Africa Eastern and Southern,AFE,2018,65.8721923828125,Female
Africa Western and Central,AFW,2018,51.0471000671387,Female
Arab World,ARB,2018,66.4866180419922,Female
Burkina Faso,BFA,2018,31.0,Female
Bangladesh,BGD,2018,71.0,Female
Brazil,BRA,2018,93.0,Female
Central African Republic,CAF,2018,26.0,Female
Central Europe and the Baltics,CEB,2018,99.3820571899414,Female
Cameroon,CMR,2018,66.1617736816406,Female
"Congo, Dem. Rep.",COD,2018,61.600341796875,Female
Colombia,COL,2018,95.0,Female
Costa Rica,CRI,2018,94.118766784668,Female
Algeria,DZA,2018,75.3229675292969,Female
East Asia & Pacific (excluding high income),EAP,2018,93.92529296875,Female
Early-demographic dividend,EAR,2018,73.5070266723633,Female
East Asia & Pacific,EAS,2018,93.6723403930664,Female
Europe & Central Asia (excluding high income),ECA,2018,97.8878936767578,Female
Europe & Central Asia,ECS,2018,98.0906372070312,Female
Eritrea,ERI,2018,68.9461898803711,Female
Spain,ESP,2018,98.0,Female
Fragile and conflict affected situations,FCS,2018,57.9931411743164,Female
Georgia,GEO,2018,99.6481781005859,Female
Guinea,GIN,2018,28.0,Female
"Gambia, The",GMB,2018,43.3483581542969,Female
Guatemala,GTM,2018,77.0,Female
Honduras,HND,2018,87.0,Female
Heavily indebted poor countries (HIPC),HPC,2018,56.9196891784668,Female
IBRD only,IBD,2018,85.5801467895508,Female
IDA & IBRD total,IBT,2018,80.0602722167969,Female
IDA total,IDA,2018,60.2859191894531,Female
IDA blend,IDB,2018,57.6613807678223,Female
Indonesia,IDN,2018,94.0,Female
IDA only,IDX,2018,61.5540504455566,Female
Iraq,IRQ,2018,76.2786636352539,Female
Jordan,JOR,2018,94.1569595336914,Female
Kiribati,KIR,2018,98.6115112304688,Female
"Korea, Rep.",KOR,2018,98.4000015258789,Female
Kuwait,KWT,2018,95.0,Female
Latin America & Caribbean (excluding high income),LAC,2018,93.370002746582,Female
Lebanon,LBN,2018,90.0,Female
Latin America & Caribbean,LCN,2018,93.7052536010742,Female
Least developed countries: UN classification,LDC,2018,57.9440498352051,Female
Low income,LIC,2018,53.3277015686035,Female
Sri Lanka,LKA,2018,91.0,Female
Lower middle income,LMC,2018,68.1514587402344,Female
Low & middle income,LMY,2018,79.8054122924805,Female
Lesotho,LSO,2018,91.7942276000977,Female
Late-demographic dividend,LTE,2018,94.8361892700195,Female
Madagascar,MDG,2018,75.0,Female
Middle East & North Africa,MEA,2018,72.0980224609375,Female
Mexico,MEX,2018,95.0,Female
Middle income,MIC,2018,82.0518035888672,Female
North Macedonia,MKD,2018,97.7797393798828,Female
Mali,MLI,2018,26.0,Female
Middle East & North Africa (excluding high income),MNA,2018,69.4806518554688,Female
Montenegro,MNE,2018,97.9482269287109,Female
Mongolia,MNG,2018,97.9979705810547,Female
Malaysia,MYS,2018,94.0,Female
North America,NAC,2018,98.7260131835938,Female
Nigeria,NGA,2018,52.6564788818359,Female
Oman,OMN,2018,93.0,Female
Other small states,OSS,2018,82.11181640625,Female
Pakistan,PAK,2018,45.0,Female
Panama,PAN,2018,95.0,Female
Peru,PER,2018,92.0,Female
Pre-demographic dividend,PRE,2018,55.8156204223633,Female
"Korea, Dem. People's Rep.",PRK,2018,99.9976119995117,Female
Paraguay,PRY,2018,94.0,Female
West Bank and Gaza,PSE,2018,96.0,Female
Rwanda,RWA,2018,69.0,Female
South Asia,SAS,2018,63.7836494445801,Female
Sudan,SDN,2018,56.0632286071777,Female
Senegal,SEN,2018,40.578800201416,Female
Singapore,SGP,2018,96.0,Female
El Salvador,SLV,2018,87.0,Female
Sub-Saharan Africa (excluding high income),SSA,2018,60.0403900146484,Female
South Sudan,SSD,2018,28.8642597198486,Female
Sub-Saharan Africa,SSF,2018,60.0446891784668,Female
Small states,SST,2018,84.474853515625,Female
East Asia & Pacific (IDA & IBRD countries),TEA,2018,93.8464889526367,Female
Europe & Central Asia (IDA & IBRD countries),TEC,2018,98.819450378418,Female
Thailand,THA,2018,92.0,Female
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,93.5894470214844,Female
Middle East & North Africa (IDA & IBRD countries),TMN,2018,69.1947479248047,Female
South Asia (IDA & IBRD),TSA,2018,63.7836494445801,Female
Sub-Saharan Africa (IDA & IBRD countries),TSS,2018,60.0446891784668,Female
Tunisia,TUN,2018,71.5483627319336,Female
Upper middle income,UMC,2018,93.2754898071289,Female
Uruguay,URY,2018,99.0,Female
Uzbekistan,UZB,2018,100.0,Female
World,WLD,2018,82.8914566040039,Female
Zambia,ZMB,2018,62.1824989318848,Female
Africa Eastern and Southern,AFE,2019,67.2694473266602,Female
Africa Western and Central,AFW,2019,51.0505294799805,Female
Arab World,ARB,2019,66.9575576782227,Female
United Arab Emirates,ARE,2019,97.0,Female
Azerbaijan,AZE,2019,100.0,Female
Burkina Faso,BFA,2019,25.0,Female
Bangladesh,BGD,2019,72.0,Female
Belarus,BLR,2019,100.0,Female
Central African Republic,CAF,2019,27.1308307647705,Female
Central Europe and the Baltics,CEB,2019,99.4093627929688,Female
Cote d'Ivoire,CIV,2019,87.0,Female
Colombia,COL,2019,95.0,Female
Cuba,CUB,2019,96.3534317016602,Female
Dominican Republic,DOM,2019,87.372673034668,Female
Algeria,DZA,2019,74.2101974487305,Female
East Asia & Pacific (excluding high income),EAP,2019,94.4189300537109,Female
Early-demographic dividend,EAR,2019,73.9110717773438,Female
East Asia & Pacific,EAS,2019,94.1887588500977,Female
Europe & Central Asia (excluding high income),ECA,2019,98.0803604125977,Female
Europe & Central Asia,ECS,2019,98.1756362915039,Female
Ethiopia,ETH,2019,40.3826713562012,Female
Fragile and conflict affected situations,FCS,2019,58.7957382202148,Female
Guinea-Bissau,GNB,2019,40.3379783630371,Female
Honduras,HND,2019,89.0,Female
Heavily indebted poor countries (HIPC),HPC,2019,57.3472290039062,Female
IBRD only,IBD,2019,85.6885986328125,Female
IDA & IBRD total,IBT,2019,80.2699584960938,Female
IDA total,IDA,2019,61.1665115356445,Female
IDA blend,IDB,2019,58.0456199645996,Female
IDA only,IDX,2019,62.6696701049805,Female
Italy,ITA,2019,99.0,Female
Kyrgyz Republic,KGZ,2019,99.5,Female
Latin America & Caribbean (excluding high income),LAC,2019,93.5746078491211,Female
Latin America & Caribbean,LCN,2019,93.8907775878906,Female
Least developed countries: UN classification,LDC,2019,59.1696395874023,Female
Low income,LIC,2019,53.6645317077637,Female
Sri Lanka,LKA,2019,92.0,Female
Lower middle income,LMC,2019,68.4591522216797,Female
Low & middle income,LMY,2019,80.0236129760742,Female
Late-demographic dividend,LTE,2019,95.0135269165039,Female
Maldives,MDV,2019,98.2551879882812,Female
Middle East & North Africa,MEA,2019,72.5779571533203,Female
Middle income,MIC,2019,82.3033828735352,Female
Myanmar,MMR,2019,86.0,Female
Middle East & North Africa (excluding high income),MNA,2019,70.0149307250977,Female
Malaysia,MYS,2019,94.0,Female
North America,NAC,2019,98.732536315918,Female
Nepal,NPL,2019,59.4137191772461,Female
Other small states,OSS,2019,82.5192031860352,Female
Pakistan,PAK,2019,46.0,Female
Panama,PAN,2019,95.0,Female
Philippines,PHL,2019,97.0,Female
Pre-demographic dividend,PRE,2019,56.2528305053711,Female
Paraguay,PRY,2019,93.0,Female
West Bank and Gaza,PSE,2019,96.0,Female
South Asia,SAS,2019,63.6927909851074,Female
Senegal,SEN,2019,38.5151901245117,Female
Singapore,SGP,2019,96.0,Female
Sierra Leone,SLE,2019,33.942211151123,Female
El Salvador,SLV,2019,87.0,Female
Serbia,SRB,2019,99.0,Female
Sub-Saharan Africa (excluding high income),SSA,2019,60.8932914733887,Female
Sub-Saharan Africa,SSF,2019,60.8974304199219,Female
Small states,SST,2019,84.7841110229492,Female
Sao Tome and Principe,STP,2019,82.7525329589844,Female
Chad,TCD,2019,18.6425495147705,Female
East Asia & Pacific (IDA & IBRD countries),TEA,2019,94.3467330932617,Female
Europe & Central Asia (IDA & IBRD countries),TEC,2019,98.9179534912109,Female
Togo,TGO,2019,55.0,Female
Thailand,THA,2019,90.1832962036133,Female
Turkmenistan,TKM,2019,99.6492919921875,Female
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,93.7814102172852,Female
Middle East & North Africa (IDA & IBRD countries),TMN,2019,69.7298889160156,Female
Tonga,TON,2019,97.5791702270508,Female
South Asia (IDA & IBRD),TSA,2019,63.6927909851074,Female
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,60.8974304199219,Female
Tunisia,TUN,2019,74.0,Female
Turkiye,TUR,2019,94.0,Female
Upper middle income,UMC,2019,93.6348876953125,Female
Uruguay,URY,2019,99.0,Female
Uzbekistan,UZB,2019,100.0,Female
Viet Nam,VNM,2019,95.0,Female
World,WLD,2019,83.0747299194336,Female
Samoa,WSM,2019,97.6584167480469,Female
South Africa,ZAF,2019,95.0,Female
Zimbabwe,ZWE,2019,93.3581237792969,Female
Aruba,ABW,2020,98.0,Female
Africa Eastern and Southern,AFE,2020,67.5523300170898,Female
Africa Western and Central,AFW,2020,51.2901382446289,Female
Arab World,ARB,2020,67.4393005371094,Female
Armenia,ARM,2020,100.0,Female
Bangladesh,BGD,2020,72.0,Female
Bolivia,BOL,2020,91.0,Female
Central African Republic,CAF,2020,26.2000007629395,Female
Central Europe and the Baltics,CEB,2020,99.437629699707,Female
China,CHN,2020,95.0,Female
Cameroon,CMR,2020,73.120002746582,Female
Colombia,COL,2020,96.0,Female
East Asia & Pacific (excluding high income),EAP,2020,94.6906585693359,Female
Early-demographic dividend,EAR,2020,74.5339736938477,Female
East Asia & Pacific,EAS,2020,94.460319519043,Female
Europe & Central Asia (excluding high income),ECA,2020,98.1478729248047,Female
Europe & Central Asia,ECS,2020,98.2269973754883,Female
Ecuador,ECU,2020,92.0,Female
Spain,ESP,2020,98.0,Female
Fragile and conflict affected situations,FCS,2020,58.7222213745117,Female
Ghana,GHA,2020,76.1900024414062,Female
Guyana,GUY,2020,86.8998336791992,Female
Heavily indebted poor countries (HIPC),HPC,2020,57.7105293273926,Female
IBRD only,IBD,2020,86.0542068481445,Female
IDA & IBRD total,IBT,2020,80.5646514892578,Female
IDA total,IDA,2020,61.5386581420898,Female
IDA blend,IDB,2020,58.5747909545898,Female
Indonesia,IDN,2020,95.0,Female
IDA only,IDX,2020,62.9617195129395,Female
Kazakhstan,KAZ,2020,99.8000030517578,Female
Kuwait,KWT,2020,95.0,Female
Latin America & Caribbean (excluding high income),LAC,2020,93.6383514404297,Female
Latin America & Caribbean,LCN,2020,93.9520568847656,Female
Least developed countries: UN classification,LDC,2020,59.5096397399902,Female
Low income,LIC,2020,53.9129409790039,Female
Sri Lanka,LKA,2020,92.0,Female
Lower middle income,LMC,2020,69.2241821289062,Female
Low & middle income,LMY,2020,80.3301696777344,Female
Late-demographic dividend,LTE,2020,95.1848297119141,Female
Middle East & North Africa,MEA,2020,73.0613403320312,Female
Mexico,MEX,2020,94.0,Female
Middle income,MIC,2020,82.6615371704102,Female
Mali,MLI,2020,22.0,Female
Middle East & North Africa (excluding high income),MNA,2020,70.4440994262695,Female
Mongolia,MNG,2020,99.0,Female
Mozambique,MOZ,2020,49.0,Female
Mauritania,MRT,2020,51.8120994567871,Female
Malawi,MWI,2020,62.6842613220215,Female
North America,NAC,2020,98.7386093139648,Female
OECD members,OED,2020,96.6091766357422,Female
Other small states,OSS,2020,82.8848266601562,Female
Peru,PER,2020,92.0,Female
Philippines,PHL,2020,99.0,Female
Pre-demographic dividend,PRE,2020,56.6447296142578,Female
Paraguay,PRY,2020,94.0,Female
West Bank and Gaza,PSE,2020,96.0,Female
Rwanda,RWA,2020,77.8100891113281,Female
South Asia,SAS,2020,64.6005630493164,Female
Saudi Arabia,SAU,2020,96.0,Female
Singapore,SGP,2020,96.0,Female
El Salvador,SLV,2020,89.0,Female
Sub-Saharan Africa (excluding high income),SSA,2020,61.1645317077637,Female
Sub-Saharan Africa,SSF,2020,61.1685791015625,Female
Small states,SST,2020,85.0407409667969,Female
Eswatini,SWZ,2020,89.4700012207031,Female
Seychelles,SYC,2020,96.6999969482422,Female
East Asia & Pacific (IDA & IBRD countries),TEA,2020,94.6221923828125,Female
Europe & Central Asia (IDA & IBRD countries),TEC,2020,98.9534225463867,Female
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,93.8450775146484,Female
Timor-Leste,TLS,2020,66.5,Female
Middle East & North Africa (IDA & IBRD countries),TMN,2020,70.1619873046875,Female
South Asia (IDA & IBRD),TSA,2020,64.6005630493164,Female
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,61.1685791015625,Female
Upper middle income,UMC,2020,93.7980270385742,Female
World,WLD,2020,83.3208694458008,Female
Zambia,ZMB,2020,84.3000030517578,Female
Africa Eastern and Southern,AFE,2021,67.4571075439453,Female
Afghanistan,AFG,2021,23.0,Female
Africa Western and Central,AFW,2021,51.6307182312012,Female
Arab World,ARB,2021,67.9970397949219,Female
United Arab Emirates,ARE,2021,97.0,Female
Benin,BEN,2021,33.1344985961914,Female
Burkina Faso,BFA,2021,31.0312004089355,Female
Bangladesh,BGD,2021,74.0,Female
Bulgaria,BGR,2021,98.1699981689453,Female
Brunei Darussalam,BRN,2021,96.8600006103516,Female
Central Europe and the Baltics,CEB,2021,99.4620971679688,Female
Cote d'Ivoire,CIV,2021,40.2550888061523,Female
"Congo, Rep.",COG,2021,75.370002746582,Female
Costa Rica,CRI,2021,98.0999984741211,Female
Cuba,CUB,2021,99.7171478271484,Female
Cyprus,CYP,2021,99.1500015258789,Female
East Asia & Pacific (excluding high income),EAP,2021,94.89208984375,Female
Early-demographic dividend,EAR,2021,75.0648803710938,Female
East Asia & Pacific,EAS,2021,94.6568832397461,Female
Europe & Central Asia (excluding high income),ECA,2021,98.2341384887695,Female
Europe & Central Asia,ECS,2021,98.2852096557617,Female
Ecuador,ECU,2021,94.0,Female
Estonia,EST,2021,99.879997253418,Female
Fragile and conflict affected situations,FCS,2021,58.8910102844238,Female
Fiji,FJI,2021,92.4281463623047,Female
Gabon,GAB,2021,87.0662002563477,Female
Guinea,GIN,2021,31.2700004577637,Female
"Gambia, The",GMB,2021,40.4522895812988,Female
Heavily indebted poor countries (HIPC),HPC,2021,58.3485107421875,Female
Croatia,HRV,2021,99.2399978637695,Female
Hungary,HUN,2021,99.0999984741211,Female
IBRD only,IBD,2021,86.3677062988281,Female
IDA & IBRD total,IBT,2021,80.8622970581055,Female
IDA total,IDA,2021,62.0894584655762,Female
IDA blend,IDB,2021,59.0729598999023,Female
IDA only,IDX,2021,63.5345497131348,Female
Cambodia,KHM,2021,63.6409111022949,Female
Latin America & Caribbean (excluding high income),LAC,2021,93.8697814941406,Female
Latin America & Caribbean,LCN,2021,94.1651382446289,Female
Least developed countries: UN classification,LDC,2021,60.2000617980957,Female
Low income,LIC,2021,54.5760612487793,Female
Sri Lanka,LKA,2021,92.0,Female
Lower middle income,LMC,2021,69.9624404907227,Female
Low & middle income,LMY,2021,80.6311492919922,Female
Late-demographic dividend,LTE,2021,95.3573303222656,Female
Lithuania,LTU,2021,99.8499984741211,Female
Latvia,LVA,2021,99.9100036621094,Female
"Macao SAR, China",MAC,2021,95.879997253418,Female
Moldova,MDA,2021,99.5,Female
Madagascar,MDG,2021,71.7537612915039,Female
Maldives,MDV,2021,98.4100036621094,Female
Middle East & North Africa,MEA,2021,73.5906295776367,Female
Middle income,MIC,2021,82.9748992919922,Female
Malta,MLT,2021,96.4199981689453,Female
Middle East & North Africa (excluding high income),MNA,2021,70.9716873168945,Female
Montenegro,MNE,2021,98.5400009155273,Female
Mauritania,MRT,2021,62.1699981689453,Female
Mauritius,MUS,2021,90.4599990844727,Female
North America,NAC,2021,98.7469329833984,Female
Namibia,NAM,2021,92.3300018310547,Female
Nigeria,NGA,2021,53.25244140625,Female
Nepal,NPL,2021,63.3300018310547,Female
Other small states,OSS,2021,83.2243270874023,Female
Poland,POL,2021,99.8000030517578,Female
Pre-demographic dividend,PRE,2021,57.2521286010742,Female
Puerto Rico,PRI,2021,92.4000015258789,Female
Portugal,PRT,2021,95.9199981689453,Female
Romania,ROU,2021,99.0,Female
Russian Federation,RUS,2021,100.0,Female
South Asia,SAS,2021,65.5572967529297,Female
Singapore,SGP,2021,96.0,Female
Sub-Saharan Africa (excluding high income),SSA,2021,61.2423706054688,Female
Sub-Saharan Africa,SSF,2021,61.2463302612305,Female
Small states,SST,2021,85.2913284301758,Female
Suriname,SUR,2021,93.4000015258789,Female
Syrian Arab Republic,SYR,2021,92.0,Female
East Asia & Pacific (IDA & IBRD countries),TEA,2021,94.8264465332031,Female
Europe & Central Asia (IDA & IBRD countries),TEC,2021,99.0002365112305,Female
Thailand,THA,2021,92.8000030517578,Female
Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,94.0656509399414,Female
Middle East & North Africa (IDA & IBRD countries),TMN,2021,70.6903533935547,Female
Tonga,TON,2021,99.5,Female
South Asia (IDA & IBRD),TSA,2021,65.5572967529297,Female
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,61.2463302612305,Female
Ukraine,UKR,2021,100.0,Female
Upper middle income,UMC,2021,93.8753433227539,Female
Uzbekistan,UZB,2021,100.0,Female
Vanuatu,VUT,2021,88.4000015258789,Female
World,WLD,2021,83.5589599609375,Female
Samoa,WSM,2021,99.3000030517578,Female
South Africa,ZAF,2021,89.0,Female
Africa Eastern and Southern,AFE,2022,67.9772567749023,Female
Afghanistan,AFG,2022,26.5965595245361,Female
Africa Western and Central,AFW,2022,51.9547805786133,Female
Angola,AGO,2022,62.5,Female
Albania,ALB,2022,98.3000030517578,Female
Arab World,ARB,2022,68.4637222290039,Female
United Arab Emirates,ARE,2022,98.0,Female
Burundi,BDI,2022,69.4400024414062,Female
Benin,BEN,2022,36.4000015258789,Female
Burkina Faso,BFA,2022,29.1200008392334,Female
Bahrain,BHR,2022,96.0,Female
Bosnia and Herzegovina,BIH,2022,97.0999984741211,Female
Brazil,BRA,2022,94.9199981689453,Female
Bhutan,BTN,2022,63.9000015258789,Female
Central Europe and the Baltics,CEB,2022,99.4763793945312,Female
Chile,CHL,2022,97.120002746582,Female
"Congo, Dem. Rep.",COD,2022,71.7300033569336,Female
Comoros,COM,2022,56.8699989318848,Female
Cabo Verde,CPV,2022,87.6100006103516,Female
